id,case_url,title,judgementType,caseType,trialRound,judgementAbstract,caseNumber,judgementDate,publishDate,publishType,publishTypeText,court,reason,historicalJudgement,judges,proponents,opponents,opponentLawyers,proponentLawyers,otherLawyers
f304a9e4-8204-43d3-9431-a10fde9ea56d,http://m.itslaw.com/mobile/judgements/judgement/f304a9e4-8204-43d3-9431-a10fde9ea56d,国家工商行政管理总局商标评审委员会等其他二审行政判决书,判决,行政,2,,（2016）京行终4261号,2016/12/8,2016/12/30,,,北京市高级人民法院,行政复议,,"['戴怡婷', '马军', '岑宏宇']","['W', '中华人民共和国国家工商行政管理总局商标评审委员会', '吴国槐']",[],null,"['康莉,北京市铸成律师事务所', '高岩,北京市铸成（广州）律师事务所', '欧阳燕华,福建信海律师事务所']",null
4d740e94-e888-4755-aa72-6c13eca03b6e,http://m.itslaw.com/mobile/judgements/judgement/4d740e94-e888-4755-aa72-6c13eca03b6e,联想（北京）有限公司与商标评审委员会等商标撤销争议复审行政纠纷一案,裁定,行政,2,,（2010）高行终字第1500号,2011/1/18,2015/10/17,,,北京市高级人民法院,行政其他,"{'judgementDate': '2010-09-15', 'title': '联想诉商评委商标争议行政纠纷', 'trialRound': '1'}","['李珊', '谢甄珂', '张冰']",['联想（北京）有限公司'],"['国家工商行政管理总局商标评审委员会', '杭州华力电子电脑有限公司']",null,"['刘建强,北京市铸成律师事务所']",null
6667110f-403e-487d-9174-6191da31cb6b,http://m.itslaw.com/mobile/judgements/judgement/6667110f-403e-487d-9174-6191da31cb6b,卡夫食品全球品牌有限责任公司与商标评审委员会等商标争议行政纠纷一案,裁定,行政,2,,（2011）高行终字第1075号,2011/8/2,2015/10/19,,,北京市高级人民法院,行政裁决,"{'judgementDate': '2011-03-24', 'title': '卡夫食品全球品牌有限责任公司诉商评委，第三人姜堰市竞龙营养品厂商标行政纠纷', 'trialRound': '1'}","['焦彦', '刘庆辉', '岑宏宇']",['卡夫食品全球品牌有限责任公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['刘建强,北京市铸成律师事务所']","['高宁,江苏众成信律师事务所']"
3aeac348-4644-4476-83c4-d6e27fad90bd,http://m.itslaw.com/mobile/judgements/judgement/3aeac348-4644-4476-83c4-d6e27fad90bd,北京法院网霍尼韦尔国际公司与商标评审委员会等商标异议复审行政纠纷一案,判决,行政,2,,（2012）高行终字第1540号,2013/3/20,2013-07-0110:44:00,,,北京市高级人民法院,行政复议,"{'judgementDate': '2013-03-20', 'title': '北京法院网霍尼韦尔国际公司与商标评审委员会等商标异议复审行政纠纷一案', 'trialRound': '2'}","['戴怡婷', '周波', '莎日娜']",['霍尼韦尔国际公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['屈小春,北京市铸成律师事务所']",null
e9634ee2-d110-4111-9227-facb95b9dee4,http://m.itslaw.com/mobile/judgements/judgement/e9634ee2-d110-4111-9227-facb95b9dee4,今台电子（深圳）有限公司与欧司朗光电半导体有限责任公司侵犯发明专利权纠纷案,判决,民事,2,,（2008）高民终字第1397号,2008/12/18,2016/4/22,,,北京市高级人民法院,侵害发明专利权纠纷,"{'judgementDate': '2008-10-20', 'title': '欧司朗光电半导体有限责任公司诉今台电子（深圳）有限公司侵犯专利权纠纷案一审民事判决书（2007）二中民初字第12893号', 'trialRound': '1'}","['岑宏宇', '焦彦', '刘辉']",['今台电子'],['欧司朗光电半导体有限责任公司'],"['郭光,北京市天睿律师事务所']","['汪玉璇,北京市铸成律师事务所']",null
820799c0-c72e-42c7-8c54-12eb2effc329,http://m.itslaw.com/mobile/judgements/judgement/820799c0-c72e-42c7-8c54-12eb2effc329,北京世纪阿姆斯生物技术有限公司与北京中龙创科技有限公司侵犯商标权纠纷案二审民事裁定书（2003）高民终字第896号,裁定,民事,2,,（2003）高民终字第896号,2003/10/9,2015/10/26,,,北京市高级人民法院,侵害商标权纠纷,"{'judgementDate': '2003-07-10', 'title': '北京中龙创科技有限公司诉北京世纪阿姆斯生物技术有限公司侵犯商标专用权纠纷案一审民事裁定书（2003）一中民初字第4767号', 'trialRound': '1'}","['李嵘', '孙苏理', '刘继祥']",['北京世纪阿姆斯生物技术有限公司'],['北京中龙创科技有限公司'],"['苏晓娟,北京市铸成律师事务所']",null,null
61523b76-9544-4829-bd8a-521376dde0cc,http://m.itslaw.com/mobile/judgements/judgement/61523b76-9544-4829-bd8a-521376dde0cc,KohlerC与宁波万里洁具有限公司一案二审民事裁定书,裁定,民事,2,,（2009）浙知终字第99号,2009/12/15,2016/4/22,,,浙江省高级人民法院,侵害外观设计专利权纠纷,,"['陈宇', '周平', '林孟']",['宁波万里洁具有限公司'],['KohlerCo'],"['汪玉璇,北京市铸成律师事务所']",null,null
21a8be9b-cbf0-4c23-960d-5abd292ae000,http://m.itslaw.com/mobile/judgements/judgement/21a8be9b-cbf0-4c23-960d-5abd292ae000,陈江广与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2015）高行（知）终字第1041号,2015/7/20,2015/8/26,,,北京市高级人民法院,行政裁决,"{'judgementDate': '2015-07-20', 'title': '陈江广与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书', 'trialRound': '2'}","['钟鸣', '谢甄珂', '袁相军']",['陈江广'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王云琦,中国商标专利事务所']","['王亭入,北京市铸成律师事务所']"
5d29e0d6-7173-4afc-8144-5d0ec7ac8a39,http://m.itslaw.com/mobile/judgements/judgement/5d29e0d6-7173-4afc-8144-5d0ec7ac8a39,KohlerC与宁波万里洁具有限公司一案二审民事裁定书,裁定,民事,2,,（2009）浙知终字第100号,2009/12/15,2016/4/22,,,浙江省高级人民法院,侵害外观设计专利权纠纷,,"['陈宇', '周平', '林孟']",['宁波万里洁具有限公司'],['KohlerCo'],"['汪玉璇,北京市铸成律师事务所']",null,null
9dbb8e8e-e297-4453-a83b-baaac78a51a9,http://m.itslaw.com/mobile/judgements/judgement/9dbb8e8e-e297-4453-a83b-baaac78a51a9,应润秋与科勒公司（KOHLERC一案二审民事裁定书,裁定,民事,2,,（2010）浙知终字第45号,2010/12/15,2016/4/22,,,浙江省高级人民法院,侵害外观设计专利权纠纷,"{'judgementDate': '2009-12-15', 'title': '科勒公司与应润秋、应维羆侵犯外观设计专利权纠纷一审民事判决书(2)', 'trialRound': '1'}","['陈宇', '周平', '包素素']",['科勒公司'],"['应润秋', '应维羆']",null,null,null
79ea64ca-2933-474f-93a1-a962e27dfdb0,http://m.itslaw.com/mobile/judgements/judgement/79ea64ca-2933-474f-93a1-a962e27dfdb0,KohlerC与宁波万里洁具有限公司一案二审民事裁定书,裁定,民事,2,,（2009）浙知终字第101号,2009/12/15,2016/4/22,,,浙江省高级人民法院,侵害外观设计专利权纠纷,,"['陈宇', '周平']",['宁波万里洁具有限公司'],['KohlerCo'],"['汪玉璇,北京市铸成律师事务所']",null,null
94b4e942-e40e-4ea9-b259-d25b8ae0baea,http://m.itslaw.com/mobile/judgements/judgement/94b4e942-e40e-4ea9-b259-d25b8ae0baea,上诉人科勒公司与被上诉人应润秋、应维羆侵犯外观设计专利权纠纷一案,裁定,民事,2,,（2010）浙知终字第46号,2010/12/15,2010/3/26,,,浙江省高级人民法院,侵害外观设计专利权纠纷,,"['陈宇', '包素素', '周平']",['科勒公司'],"['应润秋', '应维羆']",null,null,null
5d7e5186-c459-4a57-aaa7-78f43b74e7ab,http://m.itslaw.com/mobile/judgements/judgement/5d7e5186-c459-4a57-aaa7-78f43b74e7ab,应润秋与科勒公司（KOHLERC一案二审民事裁定书,裁定,民事,2,,（2010）浙知终字第47号,2010/12/15,2016/4/22,,,浙江省高级人民法院,侵害外观设计专利权纠纷,"{'judgementDate': '2009-12-15', 'title': '科勒公司与应润秋、应维羆侵犯外观设计专利权纠纷一审民事判决书', 'trialRound': '1'}","['陈宇', '周平', '包素素']",['科勒公司'],"['应润秋', '应维羆']",null,null,null
30393fea-a0d4-40fa-9845-e798dc88e7d4,http://m.itslaw.com/mobile/judgements/judgement/30393fea-a0d4-40fa-9845-e798dc88e7d4,潮安县科勒陶瓷制作有限公司与科勒公司(KOHLERCO．一案二审民事判决书,判决,民事,2,,（2008）粤高法民三终字第306号,2008/12/22,2016/4/22,,,广东省高级人民法院,不正当竞争纠纷,"{'judgementDate': '2014-04-04', 'title': '潮安县科勒陶瓷制作有限公司拖欠诉讼费案执行裁定书', 'trialRound': '4'}","['张泽吾', '高静', '邱永清']",['科勒公司(KOHLERCO．)'],['潮安县科勒陶瓷制作有限公司'],"['陈颖,广东粤威律师事务所', '熊海博,广东粤威律师事务所']","['汪玉璇,北京市铸成律师事务所', '司义夏,北京市铸成律师事务所']",null
63df1889-b66f-41d0-b704-394db4efa161,http://m.itslaw.com/mobile/judgements/judgement/63df1889-b66f-41d0-b704-394db4efa161,大不列颠百科全书有限公司与大连市新华书店、新蕾出版社(天津)有限公司侵害商标权纠纷一审民事判决书,判决,民事,1,,（2014）大民四初字第28号,2015/10/10,2017/3/28,,,大连市中级人民法院,侵害商标权纠纷,,"['付盈盈', '贾春雨', '薛辉']",['大不列颠百科全书有限公司（EncyclopaediaBritannica'],"['大连市新华书店', '新蕾出版社（天津）有限公司']","['杨明,北京市盛法律师事务所', '刘雅文,北京市盛法律师事务所']","['李够生,北京市铸成律师事务所']",null
722492f1-f613-46d8-b336-2d3be8ed2961,http://m.itslaw.com/mobile/judgements/judgement/722492f1-f613-46d8-b336-2d3be8ed2961,科勒公司(KOHLERC与某某某一案一审民事判决书,判决,民事,1,,（2009）浙温知初字第61号,2009/12/15,2015/8/20,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '石圣科', '陈雁']",['科勒公司(KOHLER CO.)'],['尤胜义（系温州市龙湾海城尤纳斯水暖店业主）'],"['陈夏静,浙江中坚律师事务所', '谢琰,浙江中坚律师事务所']","['徐瑞红,北京市铸成律师事务所', '汪玉璇,北京市铸成律师事务所']",null
06da8215-2a53-4e0f-a791-25615660a3e8,http://m.itslaw.com/mobile/judgements/judgement/06da8215-2a53-4e0f-a791-25615660a3e8,科勒公司(KOHLERC与某某某一案一审民事判决书,判决,民事,1,,（2009）浙温知初字第59号,2009/12/15,2015/8/20,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '石圣科', '陈雁']",['科勒公司(KOHLER CO.)'],['尤胜义（系温州市龙湾海城尤纳斯水暖店业主）'],"['陈夏静,浙江中坚律师事务所', '谢琰,浙江中坚律师事务所']","['徐瑞红,北京市铸成律师事务所', '汪玉璇,北京市铸成律师事务所']",null
a0468b7b-5aa8-4270-9a8d-f50b5ecaf28e,http://m.itslaw.com/mobile/judgements/judgement/a0468b7b-5aa8-4270-9a8d-f50b5ecaf28e,科勒公司与开平市洁士卫浴实业有限公司侵害外观设计专利权纠纷一案一审民事判决书,判决,民事,1,,（2010）江中法知初字第101号,2010/12/10,2016/4/22,,,江门市中级人民法院,侵害外观设计专利权纠纷,,"['李秀德', '梁宇俊', '吴拥军']",['科勒公司'],['开平市洁士卫浴实业有限公司'],null,"['李够生,北京市铸成律师事务所广州分所']",null
d1831d5b-5f59-4981-b188-b02a41178901,http://m.itslaw.com/mobile/judgements/judgement/d1831d5b-5f59-4981-b188-b02a41178901,原告科勒公司与被告尤胜义侵犯外观设计专利权纠纷一案,判决,民事,1,,（2009）浙温知初字第57号,2009/12/15,2009/10/15,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['陈雁', '蔡卓森', '石圣科']",['科勒公司(KOHLERCO'],['尤胜义'],"['谢琰,浙江中坚律师事务所', '陈夏静,浙江中坚律师事务所']","['汪玉璇,北京市铸成律师事所']",null
b285b2d4-792b-4c8a-a575-da077c8dddf2,http://m.itslaw.com/mobile/judgements/judgement/b285b2d4-792b-4c8a-a575-da077c8dddf2,原告科勒公司与被告戴其飞侵犯外观设计专利权纠纷一案,调解,民事,1,,（2009）浙温知初字第236号,2009/12/15,2009/10/15,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['陈雁', '蔡卓森', '石圣科']",['科勒公司(KOHLERCO'],['戴其飞'],null,"['汪玉璇,北京市铸成律师事务所']",null
616e8764-5c2c-44da-8068-c41d565898ec,http://m.itslaw.com/mobile/judgements/judgement/616e8764-5c2c-44da-8068-c41d565898ec,北京小白羊超市连锁总店与国际营养品有限公司一案一审民事判决书,判决,民事,1,,（2008）一中民初字第2564号,2008/12/15,2015/8/20,,,北京市第一中级人民法院,不正当竞争纠纷,,"['芮松艳', '赵静']",['国际营养品有限公司'],"['双城雀巢有限公司', '北京小白羊超市连锁总店']","['张宏,北京市正理律师事务所', '姜毅,北京市正理律师事务所']","['朱颖莹,北京市铸成律师事务所', '汪玉璇,北京市铸成律师事务所']",null
078d19ac-edcb-4456-8a36-8bf93fa65955,http://m.itslaw.com/mobile/judgements/judgement/078d19ac-edcb-4456-8a36-8bf93fa65955,温州市茉莉莎卫浴制造有限公司与科勒公司(KOHLERC一案一审民事调解书,调解,民事,1,,（2010）浙温知初字第262号,2010/12/15,2016/4/22,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['陈雁', '石圣科', '蔡卓森']",['科勒公司(KOHLERCO'],['温州市茉莉莎卫浴制造有限公司'],null,"['黄海亮,北京市铸成律师事务所']",null
41dec4d3-bb3d-4332-a107-64a55248db52,http://m.itslaw.com/mobile/judgements/judgement/41dec4d3-bb3d-4332-a107-64a55248db52,温州市欣宝洁具有限公司与科勒公司(KOHLERC一案一审民事调解书,调解,民事,1,,（2009）浙温知初字第466号,2010/12/15,2016/4/22,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '林青青', '陈雁']",['科勒公司(KOHLERCO'],['温州市欣宝洁具有限公司'],null,"['田强,北京市铸成律师事务所']",null
356fce19-dc0f-452b-99eb-3603d9a07684,http://m.itslaw.com/mobile/judgements/judgement/356fce19-dc0f-452b-99eb-3603d9a07684,科勒公司与中山市逸仙卫浴有限公司侵害发明专利权纠纷一案一审民事判决书,判决,民事,1,,（2010）中中法民三初字第2号,2010/11/23,2015/8/24,,,中山市中级人民法院,侵害发明专利权纠纷,,"['练天成', '徐红妮', '董诗婷']",['科勒公司'],['中山市逸仙卫浴有限公司'],"['谢志标,广东香山律师事务所']","['徐瑞红,北京市铸成律师事务所', '黄海亮,北京市铸成律师事务所']",null
48d03ecf-6953-4de8-b049-b8dc232b92dd,http://m.itslaw.com/mobile/judgements/judgement/48d03ecf-6953-4de8-b049-b8dc232b92dd,温州市茉莉莎卫浴制造有限公司与科勒公司(KOHLERC一案一审民事调解书,调解,民事,1,,（2010）浙温知初字第263号,2010/12/15,2016/4/22,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['陈雁', '石圣科', '蔡卓森']",['科勒公司(KOHLERCO'],['温州市茉莉莎卫浴制造有限公司'],null,"['黄海亮,北京市铸成律师事务所']",null
83fcd149-ba2e-447f-bc50-4a94aebfb590,http://m.itslaw.com/mobile/judgements/judgement/83fcd149-ba2e-447f-bc50-4a94aebfb590,温州市欣宝洁具有限公司与科勒公司(KOHLERC一案一审民事调解书,调解,民事,1,,（2009）浙温知初字第464号,2010/12/15,2016/4/22,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '林青青', '陈雁']",['科勒公司(KOHLERCO'],['温州市欣宝洁具有限公司'],null,"['田强,北京市铸成律师事务所']",null
2932ca9b-3068-47ca-b96d-4ed5567fa522,http://m.itslaw.com/mobile/judgements/judgement/2932ca9b-3068-47ca-b96d-4ed5567fa522,温州市茉莉莎卫浴制造有限公司与科勒公司(KOHLERC一案一审民事调解书,调解,民事,1,,（2010）浙温知初字第261号,2010/12/15,2016/4/22,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['陈雁', '石圣科', '蔡卓森']",['科勒公司(KOHLERCO'],['温州市茉莉莎卫浴制造有限公司'],null,"['黄海亮,北京市铸成律师事务所']",null
10c551e4-683b-461a-bc1e-019339421f9d,http://m.itslaw.com/mobile/judgements/judgement/10c551e4-683b-461a-bc1e-019339421f9d,温州市欣宝洁具有限公司与科勒公司(KOHLERC一案一审民事调解书,调解,民事,1,,（2009）浙温知初字第465号,2010/12/15,2016/4/22,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '林青青', '陈雁']",['科勒公司(KOHLERCO'],['温州市欣宝洁具有限公司'],null,"['田强,北京市铸成律师事务所']",null
ec2a90f4-7b94-465d-855c-019166f57e12,http://m.itslaw.com/mobile/judgements/judgement/ec2a90f4-7b94-465d-855c-019166f57e12,科勒公司与中山市逸仙卫浴有限公司侵害发明专利权纠纷一案一审民事判决书,判决,民事,1,,（2010）中中法民三初字第3号,2010/11/23,2015/8/24,,,中山市中级人民法院,侵害发明专利权纠纷,,"['练天成', '徐红妮', '董诗婷']",['科勒公司'],['中山市逸仙卫浴有限公司'],"['谢志标,广东香山律师事务所']","['徐瑞红,北京市铸成律师事务所', '黄海亮,北京市铸成律师事务所']",null
b7d5fa5d-5b49-4e72-871a-10eed2cad41d,http://m.itslaw.com/mobile/judgements/judgement/b7d5fa5d-5b49-4e72-871a-10eed2cad41d,温州市欣宝洁具有限公司与科勒公司(KOHLERC一案一审民事调解书,调解,民事,1,,（2009）浙温知初字第463号,2010/12/15,2016/4/22,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '林青青', '陈雁']",['科勒公司(KOHLERCO'],['温州市欣宝洁具有限公司'],null,"['田强,北京市铸成律师事务所']",null
3db9201f-9662-42f1-97e1-f18e4b24052c,http://m.itslaw.com/mobile/judgements/judgement/3db9201f-9662-42f1-97e1-f18e4b24052c,辉瑞产品有限公司诉北京时代优网健康科技有限公司侵犯注册商标专用权及不正当竞争纠纷案一审民事判决书（2006）一中民初字第13412号,判决,民事,1,,（2006）一中民初字第13412号,2007/8/31,2015/10/26,,,北京市第一中级人民法院,生命权、健康权、身体权纠纷,,"['赵明', '仪军']",['辉瑞产品有限公司'],['北京时代优网健康科技有限公司'],null,"['黄静文,北京市铸成律师事务所']",null
cff5bd11-333b-4d50-bd1f-52545af3d0bb,http://m.itslaw.com/mobile/judgements/judgement/cff5bd11-333b-4d50-bd1f-52545af3d0bb,科勒公司(KOHLERCO.)诉温州市欣宝洁具有限公司侵犯外观设计专利权纠纷案,调解,民事,1,,（2009）浙温知初字第463号,2010/3/23,2016/4/23,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '林青青', '陈雁']",['科勒公司(KOHLERCO'],['温州市欣宝洁具有限公司'],null,"['田强,北京市铸成律师事务所']",null
822de78f-b637-44e4-b549-c03c9257b106,http://m.itslaw.com/mobile/judgements/judgement/822de78f-b637-44e4-b549-c03c9257b106,科勒公司与尤胜义侵犯外观设计专利权纠纷一审民事判决书(2),判决,民事,1,,（2009）浙温知初字第57号,2009/8/3,2014/6/16,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '陈雁', '石圣科']",['科勒公司'],['尤胜义'],null,null,null
ac52eedf-b3f5-4b0f-95c4-7b498ddeba63,http://m.itslaw.com/mobile/judgements/judgement/ac52eedf-b3f5-4b0f-95c4-7b498ddeba63,科勒公司与尤胜义侵犯外观设计专利权纠纷一审民事判决书(1),判决,民事,1,,（2009）浙温知初字第61号,2009/11/11,2014/6/16,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['陈雁', '蔡卓森', '石圣科']",['科勒公司'],['尤胜义'],null,null,null
33bb2c71-9d2b-4c38-b025-10452b8258a3,http://m.itslaw.com/mobile/judgements/judgement/33bb2c71-9d2b-4c38-b025-10452b8258a3,科勒公司与尤胜义侵犯外观设计专利权纠纷一审民事判决书,判决,民事,1,,（2009）浙温知初字第59号,2009/11/11,2014/6/16,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['陈雁', '蔡卓森', '石圣科']",['科勒公司'],['尤胜义'],null,null,null
9445628a-2f75-4e30-a8ae-4e429614f703,http://m.itslaw.com/mobile/judgements/judgement/9445628a-2f75-4e30-a8ae-4e429614f703,科勒公司与尤胜义侵犯外观设计专利权纠纷一审民事判决书(3),判决,民事,1,,（2009）浙温知初字第58号,2009/12/14,2014/6/16,,,温州市中级人民法院,侵害外观设计专利权纠纷,,"['蔡卓森', '陈雁', '石圣科']",['科勒公司'],['尤胜义'],null,null,null
bfee1833-3a8c-4fc1-a3fa-c69539147d8d,http://m.itslaw.com/mobile/judgements/judgement/bfee1833-3a8c-4fc1-a3fa-c69539147d8d,"天津弗斯特木业有限公司与列克星敦家具实业有限公司,莱克星顿（天津）商贸有限公司侵害商标权纠纷二审民事判决书",判决,民事,2,,（2014）二中民三知终字第0002号,2015/1/30,2015/2/26,,,天津市第二中级人民法院,不正当竞争纠纷,"{'judgementDate': '2015-01-30', 'title': '天津弗斯特木业有限公司与列克星敦家具实业有限公司,莱克星顿（天津）商贸有限公司侵害商标权纠纷二审民事判决书', 'trialRound': '2'}","['闫萍', '赵丽芳', '李静']","['列克星敦家具实业有限公司', '天津弗斯特木业有限公司']",['莱克星顿（天津）商贸有限公司'],null,"['申会娟,北京市铸成律师事务所', '刘建强,北京市铸成律师事务所']",null
fd7f98f0-6008-4095-8a92-d10528c0b30b,http://m.itslaw.com/mobile/judgements/judgement/fd7f98f0-6008-4095-8a92-d10528c0b30b,余春霞与美国??科勒公司（KOHLERCO．一案一审民事判决书,判决,民事,1,,（2005）武知初字第44号,2005/12/15,2015/8/20,,,武汉市中级人民法院,不正当竞争纠纷,,"['王庆新', '尹为', '许继学']",['美国??科勒公司'],"['金建军', '余春霞']","['吴伟波,广东汇俊律师事务所', '吴伟波,广东汇俊律师事务所']","['黄海光,北京市铸成律师事务所', '司义夏,北京市铸成律师事务所']",null
454dfc7a-f906-4987-88eb-a2da5bdd28af,http://m.itslaw.com/mobile/judgements/judgement/454dfc7a-f906-4987-88eb-a2da5bdd28af,温州市五机化医外贸有限公司与霍尼韦尔国际公司（HoneywellInternationalInc一案一审民事判决书,判决,民事,1,,2007沪一中民五（知）初字第235号,2007/12/15,2016/4/22,,,上海市第一中级人民法院,商标权权属、侵权纠纷,,"['陆凤玉', '胡震远', '郑军欢']",['霍尼韦尔国际公司'],['温州市五机化医外贸有限公司'],"['黄润生,浙江浙南律师事务所']","['黄海光,北京市铸成律师事务所', '王启莺,北京市铸成律师事务所']",null
03919fca-86bd-4888-bf14-0d36c4c8ffdf,http://m.itslaw.com/mobile/judgements/judgement/03919fca-86bd-4888-bf14-0d36c4c8ffdf,浦江乐门洁具有限公司与KOHLERC一案一审民事裁定书,裁定,民事,1,,（2010）浙金知初字第68号,2010/12/15,2016/4/22,,,金华市中级人民法院,侵害外观设计专利权纠纷,,"['陈荣飞', '吴成功', '李良勇']",['KOHLERCO'],"['浦江乐门洁具有限公司', '乐门集团有限公司']","['沈卫东,浙江良友律师事务所', '黄黎霞,浙江良友律师事务所']","['黄海亮,北京市铸成律师事务所']",null
c567b552-7914-415a-9093-e55e61410c8b,http://m.itslaw.com/mobile/judgements/judgement/c567b552-7914-415a-9093-e55e61410c8b,浦江乐门洁具有限公司与KOHLERC一案一审民事裁定书,裁定,民事,1,,（2010）浙金知初字第64号,2010/12/15,2016/4/22,,,金华市中级人民法院,侵害外观设计专利权纠纷,,"['陈荣飞', '吴成功', '李良勇']",['KOHLERCO'],"['浦江乐门洁具有限公司', '乐门集团有限公司']","['沈卫东,浙江良友律师事务所', '黄黎霞,浙江良友律师事务所']","['黄海亮,北京市铸成律师事务所']",null
49cd76ab-8156-42b3-8cb4-f212beecaf27,http://m.itslaw.com/mobile/judgements/judgement/49cd76ab-8156-42b3-8cb4-f212beecaf27,浦江乐门洁具有限公司与KOHLERC一案一审民事裁定书,裁定,民事,1,,（2010）浙金知初字第65号,2010/12/15,2016/4/22,,,金华市中级人民法院,侵害外观设计专利权纠纷,,"['陈荣飞', '吴成功', '李良勇']",['KOHLERCO'],"['浦江乐门洁具有限公司', '乐门集团有限公司']","['沈卫东,浙江良友律师事务所', '黄黎霞,浙江良友律师事务所']","['黄海亮,北京市铸成律师事务所']",null
c51f4d36-95a9-481d-96fa-0ad657da7aab,http://m.itslaw.com/mobile/judgements/judgement/c51f4d36-95a9-481d-96fa-0ad657da7aab,溧阳市万盛铸造有限公司（以下简称万盛公司与霍尼韦尔国际公司（HoneywellInternationalInc一案一审民事判决书,判决,民事,1,,（2005）常民三初字第29号,2005/12/15,2016/4/22,,,常州市中级人民法院,因申请诉前停止侵害注册商标专用权损害责任纠纷,,"['李连求', '裴国伟', '卢力']",['霍尼韦尔国际公司'],['溧阳市万盛铸造有限公司'],"['华均平,江苏省无锡市蠡园法律服务所']","['司义夏,北京市铸成律师事务所', '黄海光,北京市铸成律师事务所']",null
0a3ffa5e-50c4-4f56-9a31-2e2df93de50c,http://m.itslaw.com/mobile/judgements/judgement/0a3ffa5e-50c4-4f56-9a31-2e2df93de50c,期权快捷控股公司与国家工商行政管理总局商标评审委员会其他一审行政判决书,判决,行政,1,,（2015）京知行初字第2340号,2015/6/18,2015/8/26,,,北京知识产权法院,行政复议,,['姜颖'],['期权快捷控股公司（OPTIONSXPRESS HOLDINGS'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['吉晔,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']",null
27e51b1d-6514-4267-a97a-d1a3ff790cc1,http://m.itslaw.com/mobile/judgements/judgement/27e51b1d-6514-4267-a97a-d1a3ff790cc1,陈某、鲁某某销售假冒注册商标的商品一案,裁定,刑事,2,,（2011）沪二中刑终字第459号,2012/4/10,2012/10/19,,,上海市第二中级人民法院,销售假冒注册商标的商品罪,"{'judgementDate': '2012-04-10', 'title': '陈某、鲁某某销售假冒注册商标的商品一案', 'trialRound': '2'}","['寿仲良', '陈姣莹', '李国泉']","['上海市普陀区人民检察院', '陈某', '鲁某某']",[],null,"['马康年,上海市联合律师事务所', '姜林,上海市联合律师事务所', '寿坚荣,上海市辉煌律师事务所', '卜开明,北京市铸成律师事务所', '徐瑞红,北京市铸成律师事务所']",null
ae7f5baa-1219-4a24-9e0b-0adebea937f3,http://m.itslaw.com/mobile/judgements/judgement/ae7f5baa-1219-4a24-9e0b-0adebea937f3,常熟三爱富中昊化工新材料有限公司（以下简称三爱富公司与霍尼韦尔国际公司（以下简称霍尼韦尔公司一案一审民事裁定书,裁定,民事,1,,（2006）苏中民三初字第0202号,2007/12/15,2015/8/20,,,苏州市中级人民法院,民事其他,,"['眭敏', '管祖彦', '庄敬重']",['霍尼韦尔国际公司'],['常熟三爱富中昊化工新材料有限公司'],"['周建军,江苏苏州世纪天合律师事务所']","['金蔓丽,北京市铸成律师事务所', '黄海光,北京市铸成律师事务所']",null
c749d784-a625-4f47-91cf-d75edb9c51a4,http://m.itslaw.com/mobile/judgements/judgement/c749d784-a625-4f47-91cf-d75edb9c51a4,薛丽华与浙江康恩贝制药股份有限公司一案一审民事判决书,判决,民事,1,,（2005）沈中民四知初字第99号,2005/12/15,2015/8/20,,,沈阳市中级人民法院,民事其他,,"['张健', '曲阿翔', '徐文彬']",['浙江康恩贝制药股份有限公司'],['薛丽华'],null,"['高岩,北京市铸成律师事务所', '章彦奇,北京市铸成律师事务所']",null
